#{"t_start": 1716802849.8440201, "env_id": "None"}
r,l,t
-20250.717,37,240.570362
-20250.717,37,240.608924
-20260.924,38,240.616437
-20250.717,37,240.637702
-20250.717,37,240.665924
-20250.717,37,240.672921
-20250.717,37,240.691947
-20250.71,37,240.72493
-20270.29,39,240.731977
-20250.717,37,240.74949
-20250.717,37,240.777611
-20260.986,38,240.786128
-20250.717,37,240.800237
-20250.717,37,240.851357
-20250.717,37,240.859869
-20250.717,37,240.873387
-20251.146,37,240.901816
-20250.629,37,240.913333
-20250.717,37,240.925867
-20250.717,37,240.959396
-20250.357,37,240.967912
-20250.717,37,240.981426
-20250.717,37,241.008974
-20250.379,37,241.020498
-20250.717,37,241.036535
-20250.717,37,241.063006
-20250.717,37,241.076518
-20250.717,37,241.091545
-20250.86,37,241.118447
-20250.674,37,241.127966
-20250.717,37,241.14149
-20250.717,37,241.171575
-20250.717,37,241.188603
-20250.717,37,241.204132
-20250.717,37,241.231188
-20258.756,38,241.240188
-20250.717,37,241.254771
-20251.023,37,241.284101
-20250.717,37,241.300304
-20250.717,37,241.312819
-20250.717,37,241.339466
-20250.717,37,241.348984
-20250.717,37,241.360501
-20250.717,37,241.391046
-20250.717,37,241.408543
-20250.717,37,241.418601
-20250.717,37,241.445111
-20250.717,37,241.455622
-20250.717,37,241.469136
-20259.984,38,241.497681
-20250.723,37,241.506681
-20250.717,37,241.52559
-20250.717,37,241.554156
-20250.717,37,241.565449
-20250.717,37,241.577643
-20250.717,37,241.64079
-20250.717,37,241.653312
-20250.717,37,241.668927
-20250.717,37,241.702481
-20250.717,37,241.713775
-20250.717,37,241.72328
-20250.717,37,241.763921
-20250.717,37,241.77192
-20250.662,37,241.784959
-20250.412,37,241.812555
-20250.717,37,241.82107
-20250.658,37,241.833091
-20250.717,37,241.877189
-20258.033,38,241.887303
-20250.69,37,241.897817
-20250.717,37,241.924802
-20250.717,37,241.934328
-20250.717,37,241.950839
-20251.479,37,241.983965
-20250.717,37,241.995484
-20250.566,37,242.005532
-20250.717,37,242.034589
-20251.322,37,242.044108
-20250.717,37,242.059624
-20250.717,37,242.093343
-20250.717,37,242.104866
-20250.717,37,242.113866
-20250.717,37,242.141147
-20250.717,37,242.155664
-20250.717,37,242.172693
-20251.246,37,242.207881
-20250.717,37,242.220129
-20250.717,37,242.232154
-20250.717,37,242.264067
-20250.717,37,242.282591
-20250.717,37,242.294117
-20250.717,37,242.330109
-20250.717,37,242.341617
-20250.717,37,242.355136
-20260.514,38,242.420284
-20250.717,37,242.43451
-20251.348,37,242.447167
-20250.717,37,242.48223
-20250.717,37,242.491747
-20250.717,37,242.514292
-20250.717,37,242.552883
-20250.717,37,242.565105
-20250.717,37,242.578621
-20250.717,37,242.624284
-20250.717,37,242.635811
-20250.717,37,242.646323
-20250.717,37,242.684182
-20250.717,37,242.693699
-20250.717,37,242.706225
-20250.717,37,242.743814
-20270.45,39,242.75728
-20250.717,37,242.764278
-20250.717,37,242.800352
-20250.559,37,242.811871
-20250.717,37,242.827539
-20250.717,37,242.860627
-20250.717,37,242.874221
-20251.01,37,242.882796
-20250.717,37,242.911778
-20251.688,37,242.927865
-20250.717,37,242.944386
-20250.717,37,242.980969
-20250.717,37,242.994489
-20250.482,37,243.004008
-20251.006,37,243.036977
-20250.717,37,243.060015
-20250.717,37,243.069531
-20250.523,37,243.104989
-20250.717,37,243.11551
-20250.375,37,243.128206
-20250.717,37,243.170867
-20250.717,37,243.184798
-20250.717,37,243.193306
-20250.717,37,243.227391
-20250.717,37,243.240906
-20250.717,37,243.251421
-20250.717,37,243.296182
-20250.717,37,243.310208
-20250.225,37,243.319217
-20250.32,37,243.350705
-20250.717,37,243.363726
-20250.717,37,243.374252
-20250.717,37,243.453443
-20250.717,37,243.466964
-20250.717,37,243.483033
-20250.717,37,243.526611
-20250.717,37,243.54089
-20260.084,38,243.550404
-20270.16,39,243.585963
-20250.717,37,243.597485
-20250.717,37,243.613084
-20250.656,37,243.658803
-20250.717,37,243.669317
-20250.682,37,243.676462
-20250.717,37,243.708005
-20250.717,37,243.717517
-20250.717,37,243.726022
-20250.717,37,243.768882
-20250.717,37,243.777882
-20250.717,37,243.788399
-20250.717,37,243.816757
-20250.717,37,243.827802
-20250.717,37,243.837318
-20250.717,37,243.871863
-20250.717,37,243.884545
-20250.717,37,243.898045
-20250.717,37,243.928114
-20280.844,40,243.941786
-20250.65,37,243.947785
-20250.717,37,243.981337
-20250.105,37,243.9969
-20250.717,37,243.999898
-20250.623,37,244.03802
-20250.686,37,244.05053
-20250.717,37,244.057046
-20250.615,37,244.110632
-20250.717,37,244.125148
-20250.717,37,244.136178
-20250.717,37,244.171713
-20250.717,37,244.185735
-20250.717,37,244.191733
-20250.717,37,244.224286
-20250.717,37,244.239319
-20269.256,39,244.246323
-20250.64,37,244.284389
-20250.92,37,244.297899
-20250.717,37,244.305412
-20259.846,38,244.335475
-20250.717,37,244.347996
-20250.627,37,244.356511
-20250.705,37,244.394063
-20250.658,37,244.403578
-20250.611,37,244.413094
-20250.717,37,244.444157
-20250.78,37,244.458681
-20250.584,37,244.466197
-20250.717,37,244.499347
-20250.717,37,244.520396
-20250.166,37,244.52858
-20250.717,37,244.56112
-20250.842,37,244.574352
-20250.717,37,244.581874
-20250.717,37,244.609909
-20250.717,37,244.622481
-20250.717,37,244.629512
-20250.717,37,244.668108
-20251.34,37,244.687143
-20250.703,37,244.699656
-20269.117,39,244.731914
-20250.717,37,244.743138
-20251.246,37,244.75164
-20269.705,39,244.798242
-20250.717,37,244.805764
-20250.717,37,244.816286
-20269.906,39,244.859855
-20260.402,38,244.866856
-20259.076,38,244.875147
-20260.406,38,244.927276
-20258.158,38,244.929275
-20250.717,37,244.936794
-20250.645,37,244.97986
-20250.717,37,244.988376
-20250.717,37,244.995889
-20259.838,38,245.043483
-20259.225,38,245.046484
-20251.062,37,245.054001
-20250.717,37,245.103907
-20250.725,37,245.112944
-20250.717,37,245.119945
-20258.66,38,245.208165
-20250.701,37,245.211236
-20250.717,37,245.221758
-20250.621,37,245.282629
-20250.72,37,245.288149
-20250.09,37,245.29215
-20250.758,37,245.332773
-20269.678,39,245.339295
-20251.012,37,245.343295
-20259.047,38,245.398568
-20250.69,37,245.404082
-20250.336,37,245.405083
-20250.578,37,245.448061
-20250.682,37,245.455588
-20250.717,37,245.459585
-20250.717,37,245.505231
-20257.99,38,245.512753
-20251.18,37,245.513752
-20250.717,37,245.555328
-20250.486,37,245.562702
-20259.104,38,245.562702
-20259.023,38,245.614711
-20250.717,37,245.629738
-20250.768,37,245.629738
-20250.717,37,245.683266
-20250.828,37,245.689547
-20250.72,37,245.689547
-20250.717,37,245.765729
-20250.717,37,245.773234
-20250.717,37,245.773234
-20250.969,37,245.823002
-20251.512,37,245.829043
-20250.646,37,245.829043
-20250.717,37,245.881164
-20250.717,37,245.889164
-20250.3,37,245.889164
-20251.023,37,245.932282
-20270.688,39,245.940705
-20267.604,39,245.940705
-20250.717,37,245.995009
-20250.277,37,246.006521
-20250.678,37,246.006521
-20259.906,38,246.057802
-20250.717,37,246.069317
-20250.717,37,246.069317
-20250.717,37,246.113366
-20250.9,37,246.120882
-20250.717,37,246.120882
-20250.717,37,246.164583
-20250.717,37,246.172109
-20280.842,40,246.179624
-20250.596,37,246.22017
-20250.588,37,246.230203
-20250.717,37,246.235729
-20250.9,37,246.273269
-20279.049,40,246.295308
-20259.19,38,246.296309
-20250.717,37,246.335669
-20250.717,37,246.349349
-20250.715,37,246.350358
-20251.074,37,246.385586
-20260.1,38,246.403628
-20250.717,37,246.403628
-20251.363,37,246.441637
-20250.932,37,246.456655
-20270.266,39,246.458664
-20250.146,37,246.494205
-20250.717,37,246.514231
-20250.717,37,246.516232
-20258.719,38,246.555343
-20264.754,39,246.56986
-20250.564,37,246.56986
-20250.71,37,246.60862
-20250.682,37,246.628208
-20257.832,38,246.629215
-20250.717,37,246.662775
-20250.684,37,246.680801
-20250.355,37,246.681809
-20250.65,37,246.728516
-20250.717,37,246.743029
-20250.887,37,246.744028
-20250.717,37,246.777683
-20251.363,37,246.791734
-20250.715,37,246.794738
-20250.715,37,246.832408
-20250.717,37,246.850923
-20250.44,37,246.852205
-20250.717,37,246.885745
-20258.537,38,246.900261
-20250.637,37,246.900261
-20260.514,38,246.941826
-20251.148,37,246.961427
-20270.393,39,246.963429
-20250.717,37,246.996645
-20250.717,37,247.013687
-20258.555,38,247.018686
-20259.684,38,247.056045
-20258.896,38,247.076072
-20251.014,37,247.078071
-20250.621,37,247.109614
-20259.658,38,247.123931
-20250.92,37,247.12796
-20258.607,38,247.165143
-20250.717,37,247.200717
-20250.717,37,247.204233
-20250.9,37,247.292955
-20260.102,38,247.312977
-20250.365,37,247.312977
-20269.902,39,247.376311
-20250.717,37,247.389626
-20250.717,37,247.389626
-20250.32,37,247.434178
-20251.074,37,247.448201
-20270.371,39,247.452206
-20270.037,39,247.48647
-20250.717,37,247.497983
-20250.717,37,247.499981
-20258.723,38,247.5471
-20250.717,37,247.555617
-20267.453,39,247.561616
-20250.785,37,247.594697
-20250.992,37,247.604752
-20250.3,37,247.617264
-20250.344,37,247.655485
-20259.764,38,247.667562
-20259.611,38,247.674075
-20251.041,37,247.708168
-20279.715,40,247.728709
-20250.717,37,247.729708
-20250.695,37,247.766257
-20250.717,37,247.780288
-20250.717,37,247.783287
-20250.717,37,247.818828
-20250.664,37,247.842879
-20250.762,37,247.843888
-20259.01,38,247.882005
-20250.637,37,247.897047
-20260.814,38,247.897047
-20250.56,37,247.936611
-20250.717,37,247.957653
-20250.225,37,247.958655
-20250.717,37,247.994381
-20250.717,37,248.009895
-20261.18,38,248.009895
-20258.24,38,248.045838
-20260.102,38,248.069894
-20269.043,39,248.069894
-20250.66,37,248.108458
-20250.623,37,248.124365
-20250.709,37,248.124365
-20267.963,39,248.170046
-20250.906,37,248.185084
-20250.148,37,248.185084
-20250.898,37,248.220212
-20250.717,37,248.236243
-20270.111,39,248.240757
-20250.717,37,248.280807
-20270.424,39,248.296337
-20250.717,37,248.296337
-20250.717,37,248.33196
-20250.717,37,248.352008
-20250.73,37,248.352008
-20250.682,37,248.391091
-20250.717,37,248.410136
-20259.498,38,248.411134
-20250.201,37,248.445207
-20259.945,38,248.461714
-20258.236,38,248.465763
-20250.717,37,248.504317
-20250.717,37,248.52188
-20250.812,37,248.522879
-20250.717,37,248.552836
-20250.717,37,248.571812
-20259.928,38,248.571812
-20250.717,37,248.607369
-20250.717,37,248.659253
-20271.297,39,248.661251
-20260.139,38,248.706878
-20269.488,39,248.73921
-20261.188,38,248.740216
-20250.717,37,248.769251
-20250.45,37,248.788109
-20260.238,38,248.790108
-20250.645,37,248.819655
-20250.746,37,248.842204
-20270.213,39,248.853715
-20250.639,37,248.879794
-20250.164,37,248.919322
-20250.717,37,248.927833
-20250.717,37,248.961315
-20259.883,38,248.983346
-20250.598,37,248.988856
-20250.576,37,249.017459
-20250.422,37,249.041624
-20250.717,37,249.044623
-20251.365,37,249.076032
-20250.717,37,249.09777
-20260.676,38,249.104809
-20250.717,37,249.126837
-20250.717,37,249.152392
-20276.965,40,249.16091
-20260.205,38,249.194477
-20250.717,37,249.216039
-20250.717,37,249.224496
-20250.717,37,249.245046
-20258.455,38,249.269753
-20250.64,37,249.278272
-20250.354,37,249.306365
-20250.717,37,249.327396
-20250.77,37,249.336419
-20250.148,37,249.355937
-20250.717,37,249.376826
-20258.783,38,249.387347
-20250.717,37,249.416661
-20251.074,37,249.438214
-20250.982,37,249.445729
-20250.34,37,249.466317
-20261.467,38,249.48834
-20250.717,37,249.497873
-20250.717,37,249.521474
-20258.719,38,249.548771
-20250.717,37,249.555944
-20258.742,38,249.577968
-20259.783,38,249.605531
-20251.139,37,249.60853
-20260.172,38,249.64091
-20257.96,38,249.664965
-20289.951,41,249.677487
-20250.42,37,249.692058
-20269.771,39,249.71761
-20250.717,37,249.729639
-20250.328,37,249.746663
-20258.205,38,249.779992
-20250.717,37,249.783993
-20260.541,38,249.803683
-20250.678,37,249.839939
-20250.51,37,249.846938
-20250.717,37,249.86298
-20251.072,37,249.891515
-20258.207,38,249.899523
-20259.723,38,249.91939
-20261.332,38,249.952452
-20250.717,37,249.957968
-20250.576,37,249.977022
-20250.842,37,250.008248
-20258.076,38,250.015257
-20260.184,38,250.033805
-20259.984,38,250.067365
-20251.271,37,250.073615
-20260.732,38,250.09466
-20250.717,37,250.11871
-20250.717,37,250.127228
-20258.42,38,250.149265
-20251.514,37,250.183808
-20250.717,37,250.190308
-20250.717,37,250.210805
-20250.37,37,250.238385
-20259.963,38,250.244902
-20259.625,38,250.272937
-20259.938,38,250.300392
-20258.488,38,250.306901
-20251.006,37,250.328431
-20258.045,38,250.36099
-20250.717,37,250.368
-20250.717,37,250.394578
-20250.717,37,250.421608
-20250.652,37,250.427125
-20251.65,37,250.467712
-20268.09,39,250.540404
-20260.406,38,250.543921
-20250.717,37,250.568294
-20250.688,37,250.608367
-20270.09,39,250.614367
-20250.717,37,250.630142
-20250.744,37,250.662321
-20250.717,37,250.66832
-20280.492,40,250.688352
-20250.441,37,250.719902
-20251.062,37,250.729421
-20250.717,37,250.751236
-20250.717,37,250.773271
-20250.717,37,250.779567
-20250.717,37,250.799602
-20250.717,37,250.836285
-20250.479,37,250.844796
-20250.717,37,250.86542
-20250.623,37,250.895486
-20250.717,37,250.903487
-20250.656,37,250.934077
-20250.717,37,250.963642
-20250.957,37,250.972181
-20259.889,38,250.994916
-20250.717,37,251.02446
-20250.703,37,251.039479
-20261.107,38,251.069652
-20268.69,39,251.101201
-20259.58,38,251.105201
-20259.227,38,251.134808
-20260.598,38,251.170164
-20250.625,37,251.179313
-20250.885,37,251.204858
-20259.941,38,251.236028
-20270.043,39,251.244024
-20270.19,39,251.2881
-20250.717,37,251.317648
-20250.523,37,251.326164
-20250.496,37,251.357282
-20250.717,37,251.397943
-20259.793,38,251.40394
-20260.066,38,251.431091
-20250.658,37,251.452379
-20267.172,39,251.460891
-20260.541,38,251.487743
-20250.445,37,251.508781
-20250.666,37,251.519293
-20250.717,37,251.541848
-20259.209,38,251.563875
-20250.484,37,251.571391
-20260.473,38,251.601535
-20250.717,37,251.643993
-20250.717,37,251.66404
-20280.959,40,251.704111
-20257.88,38,251.727542
-20277.873,40,251.739093
-20269.129,39,251.761651
-20270.402,39,251.781303
-20259.16,38,251.78981
-20259.896,38,251.82086
-20259.498,38,251.83639
-20268.79,39,251.848904
-20250.408,37,251.869763
-20269.611,39,251.891801
-20250.4,37,251.899312
-20250.658,37,251.92939
-20250.717,37,251.949654
-20278.508,40,251.958663
-20250.799,37,251.979223
-20250.523,37,252.001249
-20258.877,38,252.022281
-20258.51,38,252.041834
-20250.717,37,252.057857
-20250.793,37,252.071378
-20249.986,37,252.0894
-20251.146,37,252.107915
-20257.914,38,252.13086
-20250.686,37,252.16143
-20260.14,38,252.182476
-20250.717,37,252.218528
-20250.717,37,252.245063
-20250.156,37,252.267095
-20259.328,38,252.281122
-20250.717,37,252.295582
-20259.992,38,252.317614
-20259.72,38,252.334144
-20269.5,39,252.355179
-20250.717,37,252.379213
-20258.236,38,252.39449
-20250.652,37,252.408509
-20250.611,37,252.427031
-20261.059,38,252.445093
-20250.562,37,252.463124
-20250.71,37,252.487163
-20250.994,37,252.502673
-20258.857,38,252.516284
-20251.662,37,252.536346
-20269.021,39,252.555872
-20250.719,37,252.573902
-20258.475,38,252.595933
-20250.885,37,252.614966
-20290.244,41,252.635539
-20250.695,37,252.650062
-20270.25,39,252.671105
-20250.717,37,252.692858
-20267.684,39,252.712885
-20250.611,37,252.733438
-20250.5,37,252.746953
-20260.092,38,252.762718
-20250.717,37,252.779231
-20250.717,37,252.800267
-20251.184,37,252.818878
-20259.354,38,252.842028
-20250.717,37,252.856542
-20250.621,37,252.871155
-20251.63,37,252.889187
-20250.713,37,252.907232
-20260.3,38,252.927255
-20250.717,37,252.940283
-20258.154,38,252.961322
-20260.84,38,252.979213
-20259.818,38,252.997239
-20250.717,37,253.010756
-20259.756,38,253.037814
-20258.072,38,253.056336
-20250.717,37,253.067867
-20258.502,38,253.093008
-20250.717,37,253.109528
-20266.72,39,253.124115
-20259.062,38,253.144145
-20250.717,37,253.163184
-20250.717,37,253.187223
-20250.488,37,253.211356
-20250.717,37,253.224877
-20288.166,41,253.245419
-20279.303,40,253.264442
-20267.715,39,253.285053
-20267.977,39,253.309086
-20260.059,38,253.327114
-20260.584,38,253.34015
-20250.156,37,253.360176
-20260.11,38,253.378219
-20290.305,41,253.395164
-20257.904,38,253.423711
-20265.893,39,253.443731
-20270.012,39,253.460254
-20250.328,37,253.472769
-20258.21,38,253.494804
-20250.295,37,253.516833
-20258.998,38,253.529865
-20257.812,38,253.554052
-20250.717,37,253.567565
-20259.898,38,253.582607
-20250.717,37,253.639744
-20287.975,41,253.675969
-20270.309,39,253.692886
-20251.178,37,253.713918
-20260.04,38,253.741467
-20267.475,39,253.775527
-20250.646,37,253.792039
-20259.447,38,253.814624
-20250.746,37,253.826136
-20280.605,40,253.85072
-20250.717,37,253.868232
-20260.994,38,253.882259
-20250.717,37,253.899768
-20259.936,38,253.921792
-20261.293,38,253.935098
-20250.092,37,253.958138
-20250.33,37,253.977191
-20258.51,38,253.992234
-20251.229,37,254.005744
-20279.559,40,254.03782
-20250.717,37,254.04834
-20259.816,38,254.070921
-20260.32,38,254.095477
-20269.24,39,254.10867
-20250.717,37,254.122186
-20260.049,38,254.14904
-20268.604,39,254.162554
-20269.912,39,254.183582
-20258.912,38,254.208612
-20250.451,37,254.219128
-20278.84,40,254.236693
-20260.14,38,254.259727
-20250.629,37,254.273253
-20277.799,40,254.300404
-20258.22,38,254.320432
-20259.34,38,254.329953
-20251.232,37,254.34803
-20279.611,40,254.377534
-20259.262,38,254.385044
-20251.678,37,254.412075
-20250.672,37,254.433142
-20250.219,37,254.439503
-20269.79,39,254.463084
-20258.084,38,254.483998
-20250.725,37,254.491514
-20267.035,39,254.521863
-20250.123,37,254.541891
-20250.492,37,254.550123
-20288.072,41,254.584179
-20259.82,38,254.59765
-20268.127,39,254.611168
-20257.58,38,254.640903
-20258.715,38,254.657423
-20270.732,39,254.669942
-20250.717,37,254.695017
-20250.646,37,254.709532
-20260.5,38,254.725046
-20251.475,37,254.752592
-20250.688,37,254.768623
-20250.717,37,254.782145
-20250.717,37,254.805706
-20279.465,40,254.824252
-20260.398,38,254.840789
-20250.717,37,254.866825
-20250.717,37,254.885852
-20250.977,37,254.893855
-20250.717,37,254.916147
-20299.207,42,254.946886
-20258.818,38,254.948893
-20278.46,40,254.980237
-20250.73,37,255.002271
-20250.514,37,255.006272
-20250.707,37,255.033128
-20251.256,37,255.063192
-20250.71,37,255.064696
-20250.01,37,255.098264
-20257.799,38,255.122091
-20250.678,37,255.125088
-20289.678,41,255.161237
-20260.326,38,255.180396
-20260.693,38,255.181903
-20250.479,37,255.215472
-20250.936,37,255.234923
-20280.582,40,255.236936
-20259.338,38,255.310976
-20259.744,38,255.344881
-20269.67,39,255.352384
-20250.588,37,255.396073
-20270.514,39,255.417748
-20250.197,37,255.418748
-20279.627,40,255.454804
-20258.395,38,255.474838
-20267.02,39,255.475841
-20267.732,39,255.512396
-20278.855,40,255.535801
-20298.738,42,255.538804
-20257.426,38,255.567371
-20279.473,40,255.596398
-20250.59,37,255.598914
-20258.473,38,255.627947
-20250.287,37,255.649472
-20257.99,38,255.65199
-20279.873,40,255.689127
-20280.717,40,255.719193
-20257.986,38,255.719193
-20271.094,39,255.748266
-20268.049,39,255.774291
-20269.299,39,255.774291
-20267.61,39,255.805862
-20250.521,37,255.833064
-20259.98,38,255.834073
-20258.328,38,255.863631
-20250.65,37,255.88321
-20269.625,39,255.88321
-20250.693,37,255.912752
-20250.148,37,255.939783
-20257.877,38,255.939783
-20257.309,38,255.969817
-20250.658,37,255.989847
-20250.623,37,255.989847
-20260.635,38,256.020394
-20259.266,38,256.049449
-20259.83,38,256.049449
-20267.838,39,256.082528
-20250.822,37,256.101417
-20270.838,39,256.102417
-20260.5,38,256.135481
-20270.0,39,256.161524
-20258.045,38,256.163031
-20260.648,38,256.192828
-20258.621,38,256.213856
-20265.855,39,256.217369
-20259.947,38,256.245912
-20250.164,37,256.271446
-20269.807,39,256.275447
-20259.752,38,256.305
-20268.885,39,256.321514
-20259.812,38,256.327029
-20250.74,37,256.352052
-20250.861,37,256.374093
-20250.271,37,256.376598
-20250.717,37,256.409934
-20250.717,37,256.428344
-20270.682,39,256.435375
-20250.717,37,256.459967
-20250.617,37,256.479891
-20250.52,37,256.492091
-20260.111,38,256.519399
-20250.31,37,256.538853
-20259.54,38,256.546854
-20259.549,38,256.572413
-20257.674,38,256.589927
-20259.227,38,256.602757
-20259.043,38,256.65587
-20278.768,40,256.692028
-20250.717,37,256.695028
-20251.04,37,256.736618
-20257.992,38,256.759655
-20250.146,37,256.764074
-20250.666,37,256.788733
-20258.512,38,256.814572
-20250.635,37,256.815579
-20268.879,39,256.850498
-20250.787,37,256.89346
-20280.912,40,256.900976
-20288.32,41,256.931147
-20260.875,38,256.95531
-20259.467,38,256.962305
-20250.717,37,256.98986
-20250.717,37,257.004377
-20260.209,38,257.010892
-20259.756,38,257.03995
-20250.594,37,257.061978
-20259.334,38,257.068979
-20258.486,38,257.098519
-20266.752,39,257.113037
-20259.377,38,257.119044
-20260.271,38,257.149589
-20250.398,37,257.16862
-20260.408,38,257.176618
-20257.682,38,257.203864
-20258.34,38,257.219898
-20258.766,38,257.231352
-20250.717,37,257.258903
-20250.717,37,257.279382
-20251.002,37,257.286896
-20271.035,39,257.31503
-20279.771,40,257.335856
-20261.115,38,257.341368
-20259.58,38,257.374908
-20259.656,38,257.39794
-20250.734,37,257.403453
-20250.717,37,257.432218
-20260.035,38,257.451316
-20250.717,37,257.452318
-20259.324,38,257.4856
-20259.537,38,257.510146
-20257.85,38,257.511147
-20267.555,39,257.544571
-20250.066,37,257.560668
-20250.027,37,257.563018
-20250.959,37,257.603579
-20259.46,38,257.622767
-20250.68,37,257.622767
-20250.83,37,257.660364
-20258.523,38,257.678963
-20259.328,38,257.67997
-20250.709,37,257.724035
-20250.717,37,257.749125
-20250.303,37,257.750127
-20269.863,39,257.783684
-20259.191,38,257.804249
-20269.607,39,257.804249
-20288.785,41,257.849328
-20259.785,38,257.861367
-20269.297,39,257.862364
-20250.371,37,257.895916
-20251.146,37,257.91044
-20250.78,37,257.913953
-20270.19,39,257.959016
-20250.795,37,257.971261
-20261.021,38,257.97326
-20259.2,38,258.013329
-20250.205,37,258.02255
-20279.186,40,258.030854
-20258.68,38,258.070688
-20251.03,37,258.080202
-20280.135,40,258.090536
-20250.893,37,258.123086
-20268.326,39,258.133606
-20250.719,37,258.153171
-20259.777,38,258.186154
-20250.715,37,258.200668
-20250.504,37,258.21107
-20267.91,39,258.257682
-20290.361,41,258.275201
-20250.475,37,258.277602
-20260.234,38,258.319675
-20250.412,37,258.328675
-20259.371,38,258.334838
-20279.168,40,258.407544
-20268.537,39,258.426601
-20259.238,38,258.463242
-20250.314,37,258.525549
-20270.395,39,258.541596
-20257.807,38,258.542652
-20250.566,37,258.593454
-20261.002,38,258.615237
-20260.893,38,258.61624
-20259.838,38,258.655641
-20260.582,38,258.669659
-20250.717,37,258.669659
-20279.12,40,258.723253
-20250.717,37,258.733766
-20250.701,37,258.733766
-20250.715,37,258.779352
-20250.521,37,258.787354
-20250.76,37,258.787354
-20270.668,39,258.839681
-20260.309,38,258.84985
-20267.707,39,258.851358
-20270.105,39,258.900778
-20260.148,38,258.914289
-20250.22,37,258.914289
-20260.225,38,258.966635
-20257.953,38,258.973157
-20258.719,38,258.973157
-20268.047,39,259.03407
-20268.277,39,259.041583
-20280.871,40,259.041583
-20257.988,38,259.093059
-20250.736,37,259.101578
-20259.275,38,259.101578
-20267.822,39,259.163192
-20249.91,37,259.169193
-20269.514,39,259.171194
-20270.215,39,259.225431
-20250.717,37,259.228431
-20269.09,39,259.228431
-20278.326,40,259.292582
-20260.178,38,259.293582
-20278.29,40,259.295583
-20250.076,37,259.358281
-20268.463,39,259.362284
-20270.094,39,259.364672
-20250.717,37,259.415409
-20260.006,38,259.415409
-20270.104,39,259.423637
-20269.809,39,259.48571
-20280.113,40,259.486707
-20260.035,38,259.49222
-20251.25,37,259.545631
-20278.062,40,259.545631
-20309.398,43,259.547629
-20250.717,37,259.620774
-20250.771,37,259.620774
-20259.895,38,259.628181
-20250.566,37,259.683282
-20250.932,37,259.683282
-20250.107,37,259.687805
-20250.717,37,259.73676
-20250.717,37,259.74204
-20289.258,41,259.743039
-20250.975,37,259.814717
-20250.773,37,259.819717
-20258.691,38,259.819717
-20250.4,37,259.88434
-20250.678,37,259.899363
-20250.717,37,259.899363
-20250.926,37,259.944305
-20259.521,38,259.951824
-20300.664,42,259.957823
-20258.08,38,260.002348
-20258.225,38,260.009562
-20250.027,37,260.015072
-20250.99,37,260.055124
-20250.754,37,260.068156
-20277.146,40,260.068156
-20259.334,38,260.113862
-20250.219,37,260.123387
-20250.623,37,260.123387
-20250.863,37,260.193347
-20259.186,38,260.206159
-20259.348,38,260.207167
-20278.908,40,260.256234
-20250.39,37,260.263745
-20251.354,37,260.263745
-20250.717,37,260.311705
-20250.428,37,260.317918
-20250.56,37,260.317918
-20250.717,37,260.367735
-20250.607,37,260.374738
-20260.838,38,260.375736
-20269.857,39,260.425319
-20250.15,37,260.429821
-20250.672,37,260.430827
-20261.178,38,260.495676
-20250.719,37,260.498672
-20267.234,39,260.499672
-20250.717,37,260.559278
-20280.758,40,260.559278
-20250.717,37,260.560281
-20250.717,37,260.611856
-20250.328,37,260.611856
-20270.594,39,260.61686
-20250.717,37,260.684406
-20258.766,38,260.688923
-20250.717,37,260.689924
-20250.684,37,260.748047
-20250.717,37,260.749047
-20250.537,37,260.750552
-20250.717,37,260.810158
-20271.465,39,260.818681
-20250.717,37,260.818681
-20250.717,37,260.875332
-20250.371,37,260.878851
-20250.54,37,260.878851
-20258.941,38,260.93895
-20260.438,38,260.945462
-20258.379,38,260.945462
-20258.316,38,261.007426
-20250.717,37,261.009426
-20250.717,37,261.009426
-20250.703,37,261.05578
-20250.596,37,261.060301
-20259.703,38,261.06131
-20250.691,37,261.128208
-20250.717,37,261.13221
-20258.965,38,261.136729
-20260.686,38,261.189842
-20260.617,38,261.193842
-20270.371,39,261.196843
-20250.717,37,261.251157
-20260.783,38,261.254164
-20250.68,37,261.258166
-20251.031,37,261.301789
-20250.998,37,261.306121
-20250.717,37,261.308122
-20250.717,37,261.358981
-20250.717,37,261.362987
-20250.717,37,261.364987
-20250.55,37,261.409879
-20250.717,37,261.412393
-20260.836,38,261.417393
-20259.484,38,261.469497
-20251.65,37,261.473497
-20250.717,37,261.476767
-20259.404,38,261.527162
-20250.842,37,261.528669
-20260.35,38,261.534678
-20250.688,37,261.586794
-20250.344,37,261.593314
-20269.838,39,261.619392
-20251.07,37,261.690883
-20260.297,38,261.693878
-20250.717,37,261.703393
-20250.717,37,261.752738
-20270.229,39,261.752738
-20250.781,37,261.764163
-20250.543,37,261.81278
-20270.186,39,261.815778
-20251.025,37,261.843431
-20250.523,37,261.894901
-20250.717,37,261.899905
-20250.717,37,261.903001
-20250.717,37,261.95224
-20250.717,37,261.954239
-20250.342,37,261.959758
-20251.014,37,262.011144
-20250.717,37,262.015141
-20250.738,37,262.018144
-20250.717,37,262.068133
-20251.059,37,262.070135
-20250.53,37,262.075649
-20250.914,37,262.119485
-20251.705,37,262.122484
-20250.453,37,262.127999
-20250.742,37,262.173097
-20250.717,37,262.177093
-20250.717,37,262.18021
-20250.717,37,262.228014
-20257.885,38,262.230014
-20250.717,37,262.234525
-20250.717,37,262.286972
