#{"t_start": 1716641042.527058, "env_id": "None"}
r,l,t
-38.0,40,578.145282
-37.0,39,578.157229
-27.0,37,578.166236
-36.0,38,578.198133
-29.0,37,578.208666
-36.0,38,578.221696
-27.0,37,578.255269
-36.0,38,578.266363
-27.0,37,578.280418
-27.0,37,578.314988
-27.0,37,578.332031
-29.0,37,578.371138
-36.0,38,578.436804
-27.0,37,578.453331
-27.0,37,578.464646
-27.0,37,578.48769
-27.0,37,578.49731
-30.0,38,578.517879
-31.0,37,578.572633
-27.0,37,578.585023
-35.0,37,578.603227
-28.0,38,578.642851
-36.0,38,578.669416
-31.0,37,578.693489
-37.0,39,578.741699
-37.0,39,578.757498
-37.0,39,578.769018
-36.0,38,578.793059
-37.0,39,578.802623
-36.0,38,578.812971
-37.0,39,578.880133
-37.0,39,578.893768
-36.0,38,578.907362
-36.0,38,578.93853
-36.0,38,578.964575
-38.0,40,578.990686
-27.0,37,579.051865
-29.0,37,579.075988
-31.0,37,579.094524
-27.0,37,579.121623
-27.0,37,579.132141
-27.0,37,579.14266
-27.0,37,579.174224
-27.0,37,579.186746
-27.0,37,579.20531
-27.0,37,579.232356
-36.0,38,579.245941
-36.0,38,579.257476
-36.0,38,579.291565
-36.0,38,579.301126
-36.0,38,579.328181
-27.0,37,579.394857
-27.0,37,579.415524
-27.0,37,579.431956
-38.0,40,579.462039
-29.0,41,579.474551
-36.0,38,579.484074
-37.0,39,579.522659
-37.0,39,579.542201
-33.0,39,579.554245
-28.0,38,579.587509
-27.0,37,579.60303
-27.0,37,579.615555
-37.0,39,579.67892
-32.0,38,579.702493
-27.0,37,579.716553
-27.0,37,579.765644
-29.0,37,579.77816
-36.0,38,579.783682
-27.0,37,579.812433
-27.0,37,579.825954
-27.0,37,579.833471
-27.0,37,579.90215
-27.0,37,579.918731
-36.0,38,579.932259
-31.0,37,579.965778
-37.0,39,579.992345
-29.0,39,580.008394
-36.0,38,580.086084
-27.0,37,580.11619
-27.0,37,580.128718
-36.0,38,580.151747
-27.0,37,580.161268
-27.0,37,580.169785
-36.0,38,580.203414
-27.0,37,580.218457
-27.0,37,580.227976
-31.0,37,580.264083
-31.0,37,580.276597
-32.0,38,580.288127
-27.0,37,580.340573
-29.0,37,580.374157
-36.0,38,580.393214
-37.0,39,580.435871
-36.0,38,580.445386
-32.0,38,580.455916
-27.0,37,580.490481
-29.0,37,580.504243
-35.0,37,580.542356
-27.0,37,580.574536
-36.0,38,580.589049
-36.0,38,580.605687
-36.0,38,580.654323
-38.0,40,580.674371
-39.0,41,580.710006
-27.0,37,580.744583
-35.0,37,580.766633
-31.0,37,580.779158
-27.0,37,580.807231
-27.0,37,580.822759
-36.0,38,580.838387
-36.0,38,580.868952
-36.0,38,580.897018
-36.0,38,580.925593
-36.0,38,580.953154
-37.0,39,580.968209
-29.0,37,580.979725
-36.0,38,581.00976
-29.0,37,581.036805
-29.0,37,581.072916
-39.0,41,581.125071
-29.0,37,581.150125
-36.0,38,581.163648
-37.0,39,581.190519
-36.0,38,581.195523
-30.0,38,581.209095
-32.0,38,581.252193
-27.0,37,581.2592
-36.0,38,581.275802
-27.0,37,581.309642
-27.0,37,581.315162
-36.0,38,581.330691
-27.0,37,581.406447
-27.0,37,581.415973
-27.0,37,581.447544
-28.0,38,581.500945
-27.0,37,581.506453
-31.0,37,581.523006
-29.0,37,581.55716
-36.0,38,581.564677
-32.0,38,581.59679
-36.0,38,581.631453
-38.0,40,581.641971
-36.0,38,581.657567
-32.0,38,581.703753
-37.0,39,581.732322
-29.0,37,581.754377
-37.0,39,581.827556
-36.0,38,581.843075
-36.0,38,581.860113
-34.0,38,581.893682
-30.0,38,581.908714
-27.0,37,581.920862
-27.0,37,581.958555
-27.0,37,581.967071
-27.0,37,581.97558
-29.0,37,582.021192
-27.0,37,582.03772
-36.0,38,582.055777
-27.0,37,582.137511
-27.0,37,582.151053
-27.0,37,582.167586
-36.0,38,582.210251
-31.0,37,582.215206
-27.0,37,582.224729
-37.0,39,582.271366
-27.0,37,582.275883
-40.0,42,582.297466
-30.0,38,582.330536
-32.0,38,582.342065
-31.0,37,582.357586
-31.0,37,582.384701
-29.0,37,582.386703
-37.0,39,582.410892
-31.0,39,582.483572
-27.0,37,582.489092
-27.0,37,582.51965
-27.0,37,582.579953
-36.0,38,582.581957
-27.0,37,582.598755
-36.0,38,582.638172
-30.0,38,582.64218
-36.0,38,582.658206
-36.0,38,582.698243
-27.0,37,582.699243
-38.0,40,582.720807
-36.0,38,582.780976
-37.0,39,582.787493
-27.0,37,582.820592
-36.0,38,582.855147
-36.0,38,582.857151
-32.0,38,582.874199
-29.0,37,582.916588
-38.0,40,582.920578
-37.0,39,582.941625
-27.0,37,582.973176
-27.0,37,582.974177
-27.0,37,583.01039
-29.0,37,583.087998
-29.0,37,583.093002
-37.0,39,583.130621
-36.0,38,583.183754
-37.0,39,583.186752
-37.0,39,583.206306
-33.0,37,583.22988
-37.0,39,583.236398
-36.0,38,583.262448
-36.0,38,583.295558
-36.0,38,583.301574
-27.0,37,583.324622
-27.0,37,583.349199
-29.0,37,583.358727
-27.0,37,583.416414
-27.0,37,583.455001
-27.0,37,583.462523
-27.0,37,583.478037
-39.0,41,583.506088
-39.0,41,583.511594
-38.0,40,583.540655
-40.0,42,583.574766
-31.0,39,583.578281
-27.0,37,583.597904
-27.0,37,583.632954
-36.0,38,583.634954
-27.0,37,583.684594
-29.0,37,583.730696
-29.0,37,583.734697
-36.0,38,583.762275
-27.0,37,583.798839
-27.0,37,583.802354
-27.0,37,583.815266
-31.0,37,583.842811
-31.0,37,583.847829
-28.0,38,583.867881
-37.0,39,583.900442
-32.0,40,583.912003
-37.0,39,583.933066
-29.0,37,583.975919
-30.0,40,584.021048
-36.0,38,584.048622
-38.0,40,584.082189
-39.0,41,584.089696
-37.0,39,584.101221
-31.0,37,584.128787
-36.0,38,584.13831
-31.0,39,584.155346
-36.0,38,584.183465
-36.0,38,584.19498
-27.0,37,584.211027
-36.0,38,584.299257
-36.0,38,584.320825
-27.0,37,584.333875
-36.0,38,584.395525
-31.0,37,584.404554
-37.0,39,584.413841
-38.0,40,584.447389
-30.0,38,584.487246
-27.0,37,584.501766
-36.0,38,584.534883
-36.0,38,584.542396
-32.0,38,584.555652
-27.0,37,584.639362
-27.0,37,584.647886
-27.0,37,584.662413
-37.0,39,584.707519
-36.0,38,584.712521
-27.0,37,584.720036
-27.0,37,584.762677
-35.0,37,584.768677
-36.0,38,584.7817
-36.0,38,584.822313
-36.0,38,584.826826
-37.0,39,584.843359
-36.0,38,584.925849
-36.0,38,584.932378
-35.0,37,584.947905
-36.0,38,584.98873
-31.0,37,584.99173
-36.0,38,585.003251
-36.0,38,585.052418
-31.0,37,585.054421
-37.0,39,585.072454
-36.0,38,585.111579
-38.0,40,585.116587
-36.0,38,585.134457
-36.0,38,585.185568
-37.0,39,585.196097
-32.0,38,585.215675
-27.0,37,585.276823
-27.0,37,585.285347
-27.0,37,585.29886
-29.0,37,585.33147
-34.0,38,585.339675
-27.0,37,585.35619
-27.0,37,585.394032
-27.0,37,585.409078
-27.0,37,585.430136
-27.0,37,585.48683
-27.0,37,585.494829
-29.0,37,585.506921
-37.0,39,585.558055
-35.0,37,585.581111
-36.0,38,585.598166
-36.0,38,585.644878
-31.0,37,585.648885
-27.0,37,585.657944
-27.0,37,585.698998
-27.0,37,585.704006
-36.0,38,585.717036
-29.0,37,585.755692
-31.0,37,585.757692
-36.0,38,585.774265
-27.0,37,585.815872
-29.0,37,585.820878
-36.0,38,585.848462
-27.0,37,585.914136
-27.0,37,585.920136
-29.0,37,585.943693
-36.0,38,585.973598
-27.0,37,585.975599
-31.0,37,585.990642
-36.0,38,586.037238
-36.0,38,586.042761
-37.0,39,586.060796
-27.0,37,586.093922
-27.0,37,586.097929
-27.0,37,586.118473
-27.0,37,586.197175
-27.0,37,586.200696
-27.0,37,586.230278
-38.0,40,586.268969
-38.0,40,586.270969
-37.0,39,586.283493
-27.0,37,586.322132
-27.0,37,586.32313
-30.0,38,586.349669
-27.0,37,586.429648
-27.0,37,586.436165
-27.0,37,586.484268
-37.0,39,586.538418
-37.0,39,586.540927
-36.0,42,586.57452
-27.0,37,586.598566
-27.0,37,586.602565
-27.0,37,586.618138
-27.0,37,586.646351
-27.0,37,586.651877
-27.0,37,586.682956
-37.0,39,586.712009
-37.0,39,586.717025
-32.0,38,586.735081
-36.0,38,586.805256
-31.0,37,586.806766
-29.0,39,586.844888
-36.0,38,586.886667
-36.0,38,586.887669
-27.0,37,586.905715
-36.0,38,586.94562
-31.0,37,586.94562
-27.0,37,586.965624
-35.0,37,587.004707
-36.0,38,587.006708
-32.0,38,587.029952
-36.0,38,587.073058
-36.0,38,587.086111
-27.0,37,587.12819
-27.0,37,587.179317
-27.0,37,587.180824
-27.0,37,587.198265
-27.0,37,587.232847
-27.0,37,587.235367
-27.0,37,587.256391
-34.0,38,587.297507
-37.0,39,587.297507
-29.0,37,587.335109
-37.0,39,587.383841
-38.0,40,587.387075
-36.0,38,587.408644
-31.0,37,587.489336
-39.0,41,587.498865
-38.0,40,587.514418
-37.0,39,587.556291
-37.0,39,587.5658
-36.0,38,587.578347
-27.0,37,587.622436
-27.0,37,587.629952
-27.0,37,587.644475
-28.0,38,587.68756
-37.0,39,587.697082
-38.0,40,587.710654
-37.0,39,587.789879
-36.0,38,587.801406
-36.0,38,587.824986
-31.0,37,587.872649
-36.0,38,587.881179
-36.0,38,587.900802
-29.0,39,587.935529
-29.0,37,587.941059
-36.0,38,587.961815
-36.0,38,588.00741
-36.0,38,588.013933
-37.0,39,588.034463
-27.0,37,588.070555
-27.0,37,588.075554
-27.0,37,588.126699
-36.0,38,588.179337
-36.0,38,588.190865
-37.0,39,588.22096
-27.0,37,588.253539
-36.0,38,588.26106
-27.0,37,588.278589
-31.0,37,588.310679
-31.0,37,588.320196
-27.0,37,588.337251
-27.0,37,588.372817
-27.0,37,588.409146
-29.0,37,588.439784
-37.0,39,588.506913
-29.0,37,588.510432
-36.0,38,588.545007
-27.0,37,588.605163
-27.0,37,588.610678
-27.0,37,588.639914
-27.0,37,588.677578
-27.0,37,588.68358
-27.0,37,588.712978
-37.0,39,588.747524
-36.0,38,588.750042
-32.0,38,588.787616
-27.0,37,588.870364
-27.0,37,588.876876
-27.0,37,588.904943
-27.0,37,588.931931
-29.0,37,588.93593
-36.0,38,588.962563
-38.0,40,589.006166
-37.0,39,589.010256
-36.0,38,589.031301
-36.0,38,589.071341
-38.0,40,589.083856
-36.0,38,589.098387
-36.0,38,589.180122
-36.0,38,589.187639
-31.0,37,589.22474
-27.0,37,589.267411
-29.0,37,589.269412
-36.0,38,589.282434
-37.0,39,589.318369
-27.0,37,589.32237
-27.0,37,589.348512
-27.0,37,589.389328
-27.0,37,589.39024
-27.0,37,589.411381
-29.0,37,589.46758
-36.0,38,589.470579
-37.0,39,589.498875
-27.0,37,589.557016
-31.0,39,589.557016
-29.0,37,589.583163
-27.0,37,589.613247
-32.0,38,589.613752
-29.0,37,589.628288
-27.0,37,589.691968
-28.0,38,589.691968
-27.0,37,589.723045
-36.0,38,589.762708
-37.0,39,589.763716
-27.0,37,589.774243
-27.0,37,589.831395
-27.0,37,589.832395
-27.0,37,589.866975
-37.0,39,589.940172
-37.0,39,589.941174
-36.0,38,589.952699
-27.0,37,589.984838
-27.0,37,589.984838
-27.0,37,589.997363
-36.0,38,590.053589
-36.0,38,590.055591
-36.0,38,590.068112
-27.0,37,590.109731
-27.0,37,590.11124
-27.0,37,590.12378
-29.0,37,590.215074
-36.0,38,590.215074
-37.0,39,590.241127
-29.0,37,590.29458
-38.0,40,590.297094
-38.0,40,590.309621
-36.0,38,590.344716
-36.0,38,590.352246
-36.0,38,590.367767
-31.0,37,590.409839
-36.0,38,590.417876
-29.0,37,590.433043
-36.0,38,590.547336
-37.0,39,590.556867
-29.0,37,590.574912
-38.0,40,590.629591
-34.0,38,590.63459
-27.0,37,590.641111
-36.0,38,590.70726
-36.0,38,590.727316
-31.0,37,590.739846
-37.0,39,590.803973
-34.0,38,590.809493
-29.0,37,590.816006
-30.0,38,590.918774
-27.0,37,590.920774
-27.0,37,590.931301
-27.0,37,591.011518
-27.0,37,591.011518
-27.0,37,591.016545
-36.0,38,591.054616
-31.0,37,591.054616
-31.0,37,591.060617
-38.0,40,591.130851
-38.0,40,591.130851
-39.0,41,591.140373
-29.0,37,591.193076
-37.0,39,591.201074
-37.0,39,591.208598
-27.0,37,591.301345
-27.0,37,591.311862
-27.0,37,591.324908
-30.0,38,591.369538
-30.0,38,591.373044
-27.0,37,591.377058
-29.0,37,591.449612
-29.0,37,591.45262
-29.0,37,591.460141
-37.0,39,591.517298
-37.0,39,591.530821
-38.0,40,591.540342
-29.0,37,591.592663
-35.0,37,591.593663
-36.0,38,591.618755
-27.0,37,591.704985
-27.0,37,591.706986
-27.0,37,591.72003
-36.0,38,591.781759
-36.0,38,591.785758
-38.0,40,591.798271
-27.0,37,591.844383
-27.0,37,591.846384
-27.0,37,591.870236
-31.0,37,591.921354
-37.0,39,591.926352
-32.0,40,591.938377
-36.0,38,591.990492
-27.0,37,592.000018
-31.0,37,592.030121
-37.0,39,592.121381
-37.0,39,592.131912
-37.0,39,592.149441
-27.0,37,592.184516
-27.0,37,592.188534
-27.0,37,592.200908
-27.0,37,592.255076
-27.0,37,592.257077
-27.0,37,592.272138
-36.0,38,592.310277
-36.0,38,592.314301
-36.0,38,592.3315
-36.0,38,592.406201
-27.0,37,592.40872
-37.0,39,592.440815
-36.0,38,592.482397
-36.0,38,592.486912
-29.0,37,592.496433
-36.0,38,592.528998
-36.0,38,592.529999
-36.0,38,592.545064
-38.0,40,592.619481
-38.0,40,592.621999
-36.0,38,592.632501
-27.0,37,592.714243
-31.0,39,592.723778
-29.0,37,592.736305
-27.0,37,592.784895
-28.0,38,592.789895
-35.0,37,592.798417
-37.0,39,592.838005
-37.0,39,592.844007
-36.0,38,592.850522
-31.0,39,592.903136
-27.0,37,592.905136
-27.0,37,592.909137
-38.0,40,592.960752
-37.0,39,592.966281
-37.0,39,592.975804
-29.0,37,593.064549
-29.0,37,593.06655
-37.0,39,593.078064
-36.0,38,593.153254
-27.0,37,593.15677
-27.0,37,593.160771
-38.0,40,593.202837
-40.0,42,593.21839
-31.0,37,593.2194
-31.0,39,593.276001
-27.0,37,593.277003
-27.0,37,593.280005
-28.0,38,593.352183
-37.0,39,593.35618
-38.0,40,593.357181
-36.0,38,593.450464
-32.0,38,593.455988
-34.0,38,593.455988
-27.0,37,593.496668
-29.0,37,593.500675
-27.0,37,593.500675
-29.0,37,593.561088
-27.0,37,593.56409
-27.0,37,593.56409
-27.0,37,593.612183
-27.0,37,593.617032
-27.0,37,593.617032
-36.0,38,593.717286
-36.0,38,593.723814
-36.0,38,593.723814
-37.0,39,593.782945
-34.0,38,593.786462
-37.0,39,593.787463
-37.0,39,593.844633
-36.0,38,593.846635
-38.0,40,593.850152
-27.0,37,593.905754
-27.0,37,593.908755
-27.0,37,593.910759
-27.0,37,593.993077
-27.0,37,593.997586
-27.0,37,593.998594
-37.0,39,594.096879
-39.0,41,594.096879
-40.0,42,594.11098
-27.0,37,594.153499
-27.0,37,594.153499
-27.0,37,594.160024
-27.0,37,594.207819
-28.0,38,594.20882
-29.0,37,594.213947
-27.0,37,594.267102
-36.0,38,594.267102
-27.0,37,594.269104
-27.0,37,594.368389
-36.0,38,594.370388
-27.0,37,594.374912
-37.0,39,594.435453
-36.0,38,594.435453
-36.0,38,594.436453
-27.0,37,594.489662
-27.0,37,594.489662
-27.0,37,594.491664
-36.0,38,594.568504
-36.0,38,594.568504
-31.0,37,594.573014
-32.0,38,594.676912
-39.0,41,594.684444
-38.0,40,594.684444
-27.0,37,594.744608
-27.0,37,594.748622
-27.0,37,594.74962
-36.0,38,594.797209
-36.0,38,594.800228
-36.0,38,594.800228
-27.0,37,594.854349
-36.0,38,594.865863
-37.0,39,594.866861
-37.0,39,594.936033
-38.0,40,594.967107
-39.0,41,594.967107
-36.0,38,595.030408
-27.0,37,595.035933
-37.0,39,595.038933
-36.0,38,595.095169
-31.0,37,595.104692
-31.0,37,595.115224
-37.0,39,595.171863
-36.0,38,595.177863
-30.0,38,595.182383
-36.0,38,595.246027
-37.0,39,595.259579
-36.0,38,595.265581
-36.0,38,595.351825
-37.0,39,595.369933
-37.0,39,595.370934
-38.0,40,595.410027
-36.0,38,595.415024
-31.0,37,595.415024
-30.0,38,595.463717
-27.0,37,595.465718
-27.0,37,595.465718
-38.0,40,595.527457
-36.0,38,595.527457
-37.0,39,595.528456
-27.0,37,595.587215
-36.0,38,595.589236
-36.0,38,595.60276
-37.0,39,595.697512
-36.0,38,595.698513
-38.0,40,595.699515
-36.0,38,595.749136
-37.0,39,595.753136
-36.0,38,595.753136
-37.0,39,595.811807
-36.0,38,595.812808
-36.0,38,595.812808
-37.0,39,595.874722
-32.0,38,595.874722
-37.0,39,595.875647
-36.0,38,595.976892
-36.0,38,595.976892
-34.0,38,595.981399
-27.0,37,596.028687
-34.0,38,596.028687
-37.0,39,596.029688
-27.0,37,596.096362
-32.0,38,596.097363
-31.0,39,596.105896
-27.0,37,596.167602
-27.0,37,596.170601
-27.0,37,596.173107
-27.0,37,596.258847
-27.0,37,596.260365
-27.0,37,596.261365
-27.0,37,596.350096
-27.0,37,596.350096
-27.0,37,596.356621
-38.0,40,596.409762
-37.0,39,596.409762
-38.0,40,596.414768
-27.0,37,596.507158
-36.0,38,596.508158
-36.0,38,596.513157
-29.0,37,596.569327
-28.0,38,596.577849
-36.0,38,596.58989
-31.0,37,596.684082
-36.0,38,596.694609
-32.0,40,596.704127
-37.0,39,596.747708
-32.0,38,596.752239
-28.0,38,596.757236
-27.0,37,596.797896
-29.0,37,596.799898
-36.0,38,596.817959
-37.0,39,596.863834
-27.0,37,596.863834
-27.0,37,596.872357
-27.0,37,596.948074
-27.0,37,596.948074
-27.0,37,596.962603
-31.0,37,597.030684
-36.0,38,597.031681
-31.0,37,597.037188
-27.0,37,597.081221
-36.0,38,597.085236
-36.0,38,597.094753
-27.0,37,597.143945
-27.0,37,597.146955
-27.0,37,597.151952
-29.0,37,597.225817
-35.0,37,597.227814
-36.0,38,597.240859
-36.0,38,597.32854
-37.0,39,597.337057
-39.0,41,597.353595
-27.0,37,597.395204
-27.0,37,597.399204
-27.0,37,597.408273
-29.0,37,597.458572
-29.0,37,597.461572
-31.0,37,597.473094
-37.0,39,597.521441
-38.0,40,597.52648
-37.0,39,597.539521
-27.0,37,597.599722
-32.0,38,597.613759
-27.0,37,597.639359
-37.0,39,597.704516
-37.0,39,597.713032
-37.0,39,597.719033
-36.0,38,597.750583
-36.0,38,597.758112
-36.0,38,597.768635
-27.0,37,597.816865
-29.0,37,597.822379
-37.0,39,597.833897
-36.0,38,597.871549
-36.0,38,597.87755
-31.0,37,597.899609
-36.0,38,597.98218
-36.0,38,597.990705
-30.0,38,598.004232
-37.0,39,598.038893
-29.0,37,598.043422
-30.0,38,598.053945
-36.0,38,598.101033
-36.0,38,598.105543
-36.0,38,598.117062
-37.0,39,598.157496
-36.0,38,598.161556
-37.0,39,598.178636
-27.0,37,598.279851
-27.0,37,598.28937
-27.0,37,598.319937
-31.0,37,598.364203
-36.0,38,598.366203
-29.0,37,598.373715
-27.0,37,598.433346
-27.0,37,598.445438
-36.0,38,598.462914
-29.0,37,598.49507
-33.0,37,598.499587
-36.0,38,598.515116
-27.0,37,598.552251
-27.0,37,598.579832
-36.0,38,598.613417
-27.0,37,598.66257
-27.0,37,598.66657
-27.0,37,598.688599
-27.0,37,598.715708
-27.0,37,598.719703
-27.0,37,598.73475
-27.0,37,598.772334
-27.0,37,598.777848
-27.0,37,598.791374
-36.0,38,598.834555
-31.0,37,598.836557
-29.0,37,598.852592
-27.0,37,598.910153
-27.0,37,598.912154
-27.0,37,598.944785
-36.0,38,598.998206
-36.0,38,599.002735
-29.0,37,599.016938
-36.0,38,599.056014
-32.0,38,599.058014
-31.0,39,599.074533
-36.0,38,599.115843
-36.0,38,599.12037
-36.0,38,599.134922
-27.0,37,599.175576
-27.0,37,599.177577
-35.0,37,599.207151
-27.0,37,599.305414
-27.0,37,599.309924
-27.0,37,599.336509
-31.0,37,599.385126
-31.0,37,599.389134
-28.0,38,599.40522
-37.0,39,599.442265
-39.0,41,599.449349
-36.0,38,599.460868
-31.0,37,599.497043
-31.0,39,599.50957
-27.0,37,599.518087
-27.0,37,599.561281
-29.0,37,599.592871
-31.0,37,599.61692
-37.0,39,599.66407
-37.0,39,599.672069
-39.0,41,599.682916
-36.0,38,599.725668
-36.0,38,599.734561
-37.0,39,599.751607
-27.0,37,599.779873
-35.0,37,599.787872
-36.0,38,599.803919
-29.0,37,599.839077
-36.0,38,599.853602
-37.0,39,599.891723
-27.0,37,599.936337
-27.0,37,599.952394
-36.0,38,599.978439
-27.0,37,600.003517
-27.0,37,600.009518
-27.0,37,600.031344
-27.0,37,600.057909
-31.0,37,600.071062
-29.0,37,600.091096
-27.0,37,600.113137
-27.0,37,600.12527
-27.0,37,600.149302
-27.0,37,600.19561
-27.0,37,600.212147
-36.0,38,600.250319
-29.0,37,600.279875
-36.0,38,600.305934
-27.0,37,600.335702
-36.0,38,600.401848
-37.0,39,600.415962
-27.0,37,600.4326
-36.0,38,600.455629
-37.0,39,600.476113
-36.0,38,600.492635
-27.0,37,600.544385
-27.0,37,600.56544
-36.0,38,600.596731
-34.0,38,600.63082
-28.0,38,600.644853
-36.0,38,600.658373
-27.0,37,600.676395
-29.0,37,600.686919
-31.0,37,600.708967
-27.0,37,600.732206
-28.0,38,600.746725
-37.0,39,600.766325
-39.0,41,600.794899
-30.0,38,600.804325
-36.0,38,600.836992
-31.0,37,600.902158
-37.0,39,600.929717
-27.0,37,600.950769
-36.0,38,600.976318
-37.0,39,600.989848
-37.0,39,601.000363
-30.0,38,601.023404
-27.0,37,601.046642
-27.0,37,601.06068
-36.0,38,601.089256
-32.0,38,601.102292
-38.0,40,601.118356
-37.0,39,601.154011
-27.0,37,601.198643
-29.0,37,601.228219
-32.0,38,601.28938
-37.0,39,601.312442
-27.0,37,601.329498
-35.0,37,601.352541
-27.0,37,601.367063
-27.0,37,601.387645
-27.0,37,601.421376
-36.0,38,601.434063
-36.0,38,601.446574
-29.0,37,601.472617
-36.0,38,601.498173
-29.0,37,601.508688
-36.0,38,601.563864
-37.0,39,601.597438
-36.0,38,601.617499
-27.0,37,601.63905
-27.0,37,601.653576
-29.0,37,601.664093
-38.0,40,601.694259
-36.0,38,601.719307
-27.0,37,601.731029
-29.0,37,601.754345
-37.0,39,601.768863
-37.0,39,601.778376
-27.0,37,601.803962
-29.0,37,601.816993
-27.0,37,601.868605
-30.0,38,601.900178
-29.0,37,601.913218
-36.0,38,601.921216
-27.0,37,601.963829
-27.0,37,601.992017
-27.0,37,602.006542
-27.0,37,602.032634
-27.0,37,602.051679
-27.0,37,602.070796
-31.0,37,602.09434
-37.0,39,602.117939
-36.0,38,602.130472
-30.0,38,602.192637
-27.0,37,602.223218
-27.0,37,602.23726
-27.0,37,602.265363
-27.0,37,602.311435
-27.0,37,602.32366
-36.0,38,602.373817
-36.0,38,602.399567
-36.0,38,602.416338
-37.0,39,602.44563
-34.0,38,602.460229
-27.0,37,602.475755
-27.0,37,602.540441
-27.0,37,602.560492
-27.0,37,602.575558
-29.0,37,602.60913
-36.0,38,602.623647
-31.0,37,602.629684
-27.0,37,602.667906
-27.0,37,602.689947
-30.0,38,602.701361
-37.0,39,602.731567
-27.0,37,602.752232
-27.0,37,602.762748
-27.0,37,602.820909
-36.0,38,602.846476
-27.0,37,602.862517
-29.0,37,602.894839
-36.0,38,602.908355
-34.0,38,602.915878
-36.0,38,602.94292
-36.0,38,602.971025
-31.0,39,602.979532
-27.0,37,603.006567
-37.0,39,603.029664
-27.0,37,603.035181
-36.0,38,603.067306
-28.0,38,603.116412
-36.0,38,603.130994
-38.0,40,603.186618
-33.0,37,603.199131
-27.0,37,603.203646
-27.0,37,603.230689
-27.0,37,603.251267
-27.0,37,603.257319
-37.0,39,603.29755
-37.0,39,603.310594
-39.0,41,603.321123
-37.0,39,603.364293
-36.0,38,603.390368
-31.0,39,603.415932
-36.0,38,603.456081
-31.0,39,603.490656
-36.0,38,603.499187
-29.0,37,603.537608
-31.0,37,603.554635
-36.0,38,603.564656
-38.0,40,603.604763
-36.0,38,603.623801
-37.0,39,603.642138
-27.0,37,603.67527
-36.0,38,603.691782
-28.0,38,603.703305
-37.0,39,603.777978
-33.0,39,603.804556
-36.0,38,603.816082
-36.0,38,603.870198
-37.0,39,603.882713
-38.0,40,603.893776
-37.0,39,603.931372
-36.0,38,603.949404
-31.0,37,603.961935
-36.0,38,604.003531
-36.0,38,604.018068
-35.0,37,604.027941
-27.0,37,604.071611
-30.0,38,604.117731
-30.0,38,604.129776
-38.0,40,604.193953
-37.0,39,604.211599
-29.0,39,604.22412
-27.0,37,604.250679
-27.0,37,604.268205
-27.0,37,604.276722
-30.0,38,604.350164
-36.0,38,604.362678
-27.0,37,604.373198
-36.0,38,604.420367
-27.0,37,604.49204
-27.0,37,604.517619
-35.0,37,604.595807
-36.0,38,604.607327
-36.0,38,604.61184
-27.0,37,604.640415
-35.0,37,604.656464
-36.0,38,604.668979
-38.0,40,604.714761
-38.0,40,604.732123
-39.0,41,604.744655
-36.0,38,604.781322
-38.0,40,604.817922
-37.0,39,604.864538
-37.0,39,604.916179
-27.0,37,604.938902
-27.0,37,604.945428
-27.0,37,604.972197
-27.0,37,604.994831
-36.0,38,605.005789
-36.0,38,605.046507
-37.0,39,605.067096
-27.0,37,605.074616
-36.0,38,605.107166
-38.0,40,605.164299
-37.0,39,605.177344
-36.0,38,605.222461
-37.0,39,605.254612
-39.0,41,605.269663
-38.0,40,605.297242
-29.0,37,605.317984
-27.0,37,605.326495
-27.0,37,605.365131
-29.0,37,605.392675
-35.0,37,605.4012
-31.0,37,605.435894
-36.0,38,605.474683
-27.0,37,605.49323
-40.0,42,605.558646
-39.0,41,605.578687
-27.0,37,605.579688
-36.0,38,605.60798
-36.0,38,605.627251
-38.0,40,605.63277
-27.0,37,605.68492
-32.0,38,605.713513
-36.0,38,605.714515
-27.0,37,605.760129
-27.0,37,605.77945
-27.0,37,605.780453
-27.0,37,605.836626
-36.0,38,605.889257
-36.0,38,605.891775
-27.0,37,605.937405
-27.0,37,605.959945
-28.0,38,605.961946
-32.0,38,605.996039
-27.0,37,606.017088
-27.0,37,606.021613
-27.0,37,606.055774
-27.0,37,606.074805
-30.0,38,606.079804
-27.0,37,606.117908
-29.0,37,606.136469
-27.0,37,606.138995
-37.0,39,606.207161
-39.0,41,606.251784
-38.0,40,606.254292
-36.0,38,606.288876
-27.0,37,606.305401
-27.0,37,606.307914
-27.0,37,606.335017
-27.0,37,606.350829
-27.0,37,606.355839
-29.0,37,606.426502
-37.0,39,606.451777
-38.0,40,606.457296
-36.0,38,606.499947
-36.0,38,606.566616
-37.0,39,606.580144
-36.0,38,606.634295
-31.0,37,606.666875
-31.0,39,606.673386
-27.0,37,606.695438
-29.0,37,606.721491
-36.0,38,606.743052
-30.0,38,606.772928
-37.0,39,606.797482
-37.0,39,606.809594
-29.0,37,606.832144
-36.0,38,606.887779
-32.0,38,606.903306
-27.0,37,606.92989
-35.0,37,606.976518
-37.0,39,607.005097
-37.0,39,607.034193
-37.0,39,607.053715
-38.0,40,607.065743
-36.0,38,607.080777
-38.0,40,607.116068
-37.0,39,607.141163
-37.0,39,607.155687
-36.0,38,607.186252
-37.0,39,607.198524
-29.0,37,607.219574
-29.0,37,607.278226
-38.0,40,607.3033
-39.0,41,607.324358
-36.0,38,607.349949
-36.0,38,607.370996
